"Date","Price","Open","High","Low","Vol.","Change %"
"03/20/2017","5,533.99","5,552.39","5,566.93","5,510.27","8.65B","-0.12%"
"03/17/2017","5,540.43","5,539.82","5,557.98","5,499.39","9.07B","0.40%"
"03/16/2017","5,518.24","5,461.91","5,518.24","5,458.42","8.24B","1.58%"
"03/15/2017","5,432.38","5,433.68","5,447.49","5,424.52","7.81B","0.01%"
"03/14/2017","5,431.59","5,415.95","5,449.76","5,412.96","8.48B","0.41%"
"03/13/2017","5,409.37","5,389.20","5,409.37","5,386.34","7.32B","0.35%"
"03/10/2017","5,390.68","5,414.91","5,415.72","5,369.75","8.19B","-0.22%"
"03/09/2017","5,402.39","5,393.94","5,405.59","5,387.00","7.16B","0.16%"
"03/08/2017","5,393.76","5,407.53","5,415.23","5,390.01","7.51B","-0.16%"
"03/07/2017","5,402.61","5,416.02","5,427.91","5,386.32","9.91B","-0.13%"
"03/06/2017","5,409.82","5,398.05","5,409.82","5,386.82","10.52B","0.34%"
"03/03/2017","5,391.22","5,402.58","5,410.90","5,384.79","11.02B","-0.31%"
"03/02/2017","5,408.25","5,394.73","5,431.17","5,394.73","7.65B","0.84%"
"03/01/2017","5,363.06","5,389.17","5,392.79","5,350.91","8.33B","-0.44%"
"02/28/2017","5,386.69","5,390.34","5,405.79","5,386.69","8.48B","0.07%"
"02/27/2017","5,382.87","5,387.82","5,393.66","5,368.42","10.56B","-0.06%"
"02/24/2017","5,385.91","5,371.02","5,391.26","5,370.79","12.00B","0.24%"
"02/23/2017","5,372.75","5,348.36","5,373.64","5,347.86","18.03B","0.26%"
"02/22/2017","5,358.68","5,353.11","5,360.41","5,331.43","19.54B","0.33%"
"02/21/2017","5,340.99","5,363.61","5,375.70","5,336.84","21.61B","-0.34%"
"02/20/2017","5,359.29","5,358.55","5,373.09","5,351.02","11.13B","0.16%"
"02/17/2017","5,350.93","5,366.85","5,370.33","5,340.86","18.48B","-0.50%"
"02/16/2017","5,378.00","5,389.07","5,395.28","5,357.71","22.51B","-0.05%"
"02/14/2017","5,380.67","5,402.56","5,409.35","5,370.49","14.73B","-0.53%"
"02/13/2017","5,409.56","5,396.56","5,418.38","5,388.68","18.81B","0.71%"
"02/10/2017","5,371.67","5,378.92","5,400.17","5,371.67","17.24B","-0.01%"
"02/09/2017","5,372.08","5,366.34","5,384.96","5,363.47","26.63B","0.21%"
"02/08/2017","5,361.09","5,380.11","5,382.07","5,349.46","33.51B","-0.38%"
"02/07/2017","5,381.48","5,387.65","5,396.10","5,380.60","17.67B","-0.27%"
"02/06/2017","5,395.99","5,369.52","5,395.99","5,369.44","15.81B","0.66%"
"02/03/2017","5,360.77","5,355.27","5,366.44","5,354.59","1.35B","0.13%"
"02/02/2017","5,353.71","5,327.02","5,353.71","5,326.99","17.08B","0.50%"
"02/01/2017","5,327.16","5,319.94","5,341.48","5,317.49","26.47B","0.62%"
"01/31/2017","5,294.10","5,316.67","5,321.35","5,294.10","19.74B","-0.16%"
"01/30/2017","5,302.66","5,321.55","5,331.52","5,302.66","19.93B","-0.19%"
"01/27/2017","5,312.84","5,304.96","5,321.68","5,297.26","14.72B","-0.09%"
"01/26/2017","5,317.63","5,305.11","5,327.51","5,291.44","19.67B","0.45%"
"01/25/2017","5,293.78","5,302.87","5,310.67","5,287.13","27.78B","0.03%"
"01/24/2017","5,292.09","5,267.73","5,297.49","5,267.73","15.17B","0.78%"
"01/23/2017","5,250.97","5,250.64","5,265.44","5,228.29","15.21B","-0.06%"
"01/20/2017","5,254.31","5,290.56","5,293.08","5,243.75","15.78B","-0.84%"
"01/19/2017","5,298.95","5,302.21","5,309.95","5,288.58","8.80B","0.08%"
"01/18/2017","5,294.78","5,273.29","5,294.78","5,273.29","11.70B","0.53%"
"01/17/2017","5,266.94","5,266.92","5,287.12","5,265.60","8.96B","-0.06%"
"01/16/2017","5,270.01","5,283.62","5,291.50","5,270.01","7.53B","-0.06%"
"01/13/2017","5,272.98","5,299.05","5,310.42","5,272.98","7.25B","-0.37%"
"01/12/2017","5,292.75","5,301.04","5,322.42","5,292.75","10.39B","-0.16%"
"01/11/2017","5,301.24","5,316.15","5,322.98","5,301.24","8.73B","-0.16%"
"01/10/2017","5,309.92","5,330.02","5,331.13","5,292.06","7.30B","-0.12%"
"01/09/2017","5,316.36","5,350.88","5,360.06","5,307.59","10.00B","-0.57%"
"01/06/2017","5,347.02","5,321.74","5,350.24","5,318.39","7.38B","0.40%"
"01/05/2017","5,325.50","5,302.63","5,328.49","5,302.63","7.96B","0.46%"
"01/04/2017","5,301.18","5,270.02","5,312.96","5,249.23","5.48B","0.48%"
"01/03/2017","5,275.97","5,290.39","5,292.18","5,246.85","3.42B","-0.39%"
"12/30/2016","5,296.71","5,307.36","5,334.79","5,296.71","6.19B","-0.11%"
"12/29/2016","5,302.57","5,205.27","5,311.61","5,200.27","5.59B","1.79%"
"12/28/2016","5,209.44","5,140.14","5,213.27","5,139.77","5.41B","2.09%"
"12/27/2016","5,102.95","5,028.36","5,112.78","5,028.20","5.79B","1.50%"
"12/23/2016","5,027.70","5,036.29","5,078.23","5,022.85","5.31B","-0.30%"
"12/22/2016","5,042.87","5,114.40","5,120.36","5,032.91","5.41B","-1.34%"
"12/21/2016","5,111.39","5,179.03","5,188.95","5,111.39","5.58B","-0.99%"
"12/20/2016","5,162.48","5,179.18","5,194.73","5,142.39","7.42B","-0.57%"
"12/19/2016","5,191.91","5,224.07","5,240.43","5,190.93","6.19B","-0.76%"
"12/16/2016","5,231.65","5,260.13","5,263.01","5,231.65","6.02B","-0.43%"
"12/15/2016","5,254.36","5,230.56","5,266.06","5,210.63","6.63B","-0.16%"
"12/14/2016","5,262.82","5,287.19","5,306.34","5,259.68","5.34B","-0.58%"
"12/13/2016","5,293.62","5,296.19","5,300.72","5,264.74","5.55B","-0.27%"
"12/09/2016","5,308.13","5,297.55","5,308.13","5,284.77","5.14B","0.08%"
"12/08/2016","5,303.73","5,268.24","5,303.73","5,263.44","6.77B","0.73%"
"12/07/2016","5,265.37","5,272.10","5,273.52","5,229.80","6.22B","-0.14%"
"12/06/2016","5,272.97","5,279.98","5,288.91","5,259.19","6.83B","0.09%"
"12/05/2016","5,268.31","5,239.90","5,280.32","5,239.90","7.13B","0.43%"
"12/02/2016","5,245.96","5,207.92","5,250.29","5,199.14","7.94B","0.91%"
"12/01/2016","5,198.76","5,168.63","5,211.92","5,168.07","10.94B","0.97%"
"11/30/2016","5,148.91","5,148.91","5,182.14","5,146.52","11.65B","0.24%"
"11/29/2016","5,136.67","5,108.75","5,164.58","5,108.75","12.47B","0.43%"
"11/28/2016","5,114.57","5,111.42","5,120.86","5,091.61","12.12B","-0.15%"
"11/25/2016","5,122.10","5,097.11","5,129.75","5,096.67","8.42B","0.28%"
"11/24/2016","5,107.62","5,179.22","5,194.24","5,102.42","7.90B","-2.00%"
"11/23/2016","5,212.00","5,192.35","5,212.00","5,182.35","8.68B","0.14%"
"11/22/2016","5,204.67","5,140.66","5,204.67","5,140.52","9.77B","1.09%"
"11/21/2016","5,148.32","5,150.83","5,158.76","5,130.44","9.11B","-0.42%"
"11/18/2016","5,170.11","5,195.08","5,196.91","5,139.20","7.16B","-0.44%"
"11/17/2016","5,193.02","5,180.48","5,202.31","5,162.81","7.53B","0.15%"
"11/16/2016","5,185.47","5,112.50","5,201.17","5,112.50","8.04B","2.11%"
"11/15/2016","5,078.50","5,121.48","5,169.36","5,073.42","7.66B","-0.73%"
"11/14/2016","5,115.74","5,194.93","5,196.78","5,043.35","9.16B","-2.22%"
"11/11/2016","5,231.97","5,380.64","5,380.69","5,231.97","10.09B","-4.01%"
"11/10/2016","5,450.31","5,444.04","5,482.11","5,443.73","8.65B","0.66%"
"11/09/2016","5,414.32","5,478.03","5,491.70","5,345.13","10.72B","-1.03%"
"11/08/2016","5,470.68","5,407.39","5,476.07","5,407.39","10.04B","1.57%"
"11/07/2016","5,386.21","5,361.02","5,395.32","5,341.86","8.40B","0.44%"
"11/04/2016","5,362.66","5,310.78","5,362.66","5,303.36","6.34B","0.62%"
"11/03/2016","5,329.50","5,395.87","5,402.05","5,329.50","7.16B","-1.41%"
"11/02/2016","5,405.45","5,415.02","5,420.36","5,393.51","9.55B","-0.19%"
"11/01/2016","5,416.01","5,430.74","5,439.03","5,415.03","8.01B","-0.12%"
"10/31/2016","5,422.54","5,413.57","5,429.07","5,406.01","13.51B","0.23%"
"10/28/2016","5,410.27","5,414.51","5,426.26","5,402.43","10.93B","-0.12%"
"10/27/2016","5,416.84","5,405.70","5,427.53","5,403.86","33.31B","0.32%"
"10/26/2016","5,399.68","5,387.70","5,406.58","5,381.70","19.88B","0.03%"
"10/25/2016","5,397.82","5,426.11","5,436.20","5,397.82","8.50B","-0.43%"
"10/24/2016","5,421.00","5,415.48","5,433.34","5,411.88","8.11B","0.22%"
"10/21/2016","5,409.24","5,407.23","5,416.95","5,395.42","7.91B","0.10%"
"10/20/2016","5,403.69","5,409.79","5,423.29","5,395.30","20.13B","-0.10%"
"10/19/2016","5,409.29","5,436.28","5,445.80","5,402.15","11.67B","-0.38%"
"10/18/2016","5,430.05","5,424.67","5,446.83","5,422.92","6.27B","0.37%"
"10/17/2016","5,410.30","5,390.96","5,422.35","5,386.22","6.15B","0.19%"
"10/14/2016","5,399.89","5,338.70","5,408.77","5,332.08","5.54B","1.11%"
"10/13/2016","5,340.40","5,368.22","5,384.56","5,339.48","5.26B","-0.45%"
