"Date","Price","Open","High","Low","Vol.","Change %"
"03/27/2015","1,813.37","1,815.15","1,818.31","1,813.30","121.89M","-0.28%"
"03/26/2015","1,818.42","1,816.85","1,820.52","1,815.41","102.23M","-0.04%"
"03/25/2015","1,819.10","1,812.43","1,823.19","1,812.18","127.63M","0.28%"
"03/24/2015","1,814.04","1,798.82","1,814.54","1,798.24","120.97M","1.01%"
"03/23/2015","1,795.85","1,801.23","1,811.08","1,795.85","106.40M","-0.43%"
"03/20/2015","1,803.65","1,803.56","1,806.90","1,798.74","212.71M","-0.30%"
"03/19/2015","1,809.13","1,798.22","1,815.71","1,798.03","112.84M","0.64%"
"03/18/2015","1,797.57","1,790.32","1,800.83","1,787.77","119.16M","0.54%"
"03/17/2015","1,787.87","1,779.96","1,789.40","1,779.96","97.69M","0.41%"
"03/16/2015","1,780.54","1,777.28","1,787.29","1,774.30","105.70M","-0.07%"
"03/13/2015","1,781.75","1,784.98","1,789.36","1,781.75","93.21M","-0.29%"
"03/12/2015","1,786.87","1,780.75","1,789.92","1,780.65","130.34M","0.49%"
"03/11/2015","1,778.16","1,783.47","1,787.23","1,774.97","153.24M","-0.65%"
"03/10/2015","1,789.73","1,794.82","1,799.05","1,789.73","159.46M","-0.11%"
"03/09/2015","1,791.74","1,790.59","1,795.76","1,778.99","158.05M","-0.84%"
"03/06/2015","1,806.96","1,804.86","1,809.65","1,799.80","166.42M","0.05%"
"03/05/2015","1,806.09","1,819.66","1,819.67","1,805.80","207.28M","-1.07%"
"03/04/2015","1,825.54","1,825.66","1,826.05","1,819.18","146.22M","0.24%"
"03/03/2015","1,821.25","1,820.43","1,825.79","1,817.94","154.35M","0.23%"
"03/02/2015","1,817.13","1,822.91","1,825.33","1,812.35","139.43M","-0.22%"
"02/27/2015","1,821.21","1,822.27","1,825.65","1,811.74","191.17M","0.02%"
"02/26/2015","1,820.87","1,813.88","1,821.67","1,812.90","120.98M","0.28%"
"02/25/2015","1,815.86","1,818.22","1,818.35","1,808.65","143.94M","-0.16%"
"02/24/2015","1,818.68","1,812.01","1,819.24","1,812.01","146.63M","0.51%"
"02/23/2015","1,809.39","1,811.01","1,812.75","1,804.95","125.84M","0.08%"
"02/18/2015","1,807.87","1,806.54","1,815.95","1,806.17","64.91M","-0.12%"
"02/17/2015","1,810.09","1,808.41","1,810.90","1,804.52","83.60M","0.07%"
"02/16/2015","1,808.89","1,804.94","1,809.71","1,800.24","139.72M","0.44%"
"02/13/2015","1,800.95","1,791.68","1,800.95","1,790.31","149.30M","0.66%"
"02/12/2015","1,789.07","1,790.69","1,791.00","1,780.21","180.66M","-0.55%"
"02/11/2015","1,798.95","1,810.98","1,812.08","1,790.80","142.23M","-0.67%"
"02/10/2015","1,811.12","1,812.74","1,816.62","1,808.69","148.41M","-0.03%"
"02/09/2015","1,811.58","1,815.62","1,818.31","1,805.16","121.88M","-0.09%"
"02/06/2015","1,813.25","1,806.31","1,814.30","1,806.07","149.33M","0.56%"
"02/05/2015","1,803.21","1,803.79","1,804.25","1,796.41","146.02M","0.01%"
"02/04/2015","1,803.02","1,814.72","1,831.41","1,801.09","212.03M","1.22%"
"01/30/2015","1,781.26","1,788.36","1,789.39","1,781.26","166.39M","-0.05%"
"01/29/2015","1,782.18","1,791.59","1,794.82","1,779.17","169.14M","-0.76%"
"01/28/2015","1,795.88","1,794.76","1,800.64","1,790.02","160.79M","-0.40%"
"01/27/2015","1,803.17","1,789.96","1,810.21","1,788.55","171.84M","0.37%"
"01/26/2015","1,796.44","1,800.49","1,801.06","1,792.65","135.44M","-0.37%"
"01/23/2015","1,803.08","1,792.47","1,809.33","1,788.78","220.33M","1.20%"
"01/22/2015","1,781.75","1,767.74","1,787.91","1,763.68","218.99M","0.66%"
"01/21/2015","1,770.09","1,752.90","1,770.09","1,751.46","178.47M","1.14%"
"01/20/2015","1,750.11","1,754.21","1,754.34","1,745.64","123.14M","-0.18%"
"01/19/2015","1,753.31","1,745.50","1,755.12","1,745.50","130.85M","0.56%"
"01/16/2015","1,743.57","1,740.19","1,746.24","1,732.35","153.21M","-0.08%"
"01/15/2015","1,745.00","1,747.54","1,750.94","1,738.24","182.94M","0.17%"
"01/14/2015","1,742.01","1,742.66","1,744.71","1,736.77","182.00M","-0.39%"
"01/13/2015","1,748.90","1,726.54","1,750.16","1,725.98","147.55M","0.80%"
"01/12/2015","1,735.08","1,730.10","1,735.08","1,718.76","95.90M","0.15%"
"01/09/2015","1,732.44","1,734.61","1,738.54","1,725.81","126.25M","0.25%"
"01/08/2015","1,728.06","1,714.40","1,730.18","1,714.02","121.09M","1.10%"
"01/07/2015","1,709.18","1,714.70","1,717.17","1,706.18","171.02M","-0.43%"
"01/06/2015","1,716.58","1,730.94","1,730.94","1,708.78","146.06M","-1.15%"
"01/05/2015","1,736.62","1,758.43","1,759.15","1,734.51","98.14M","-0.92%"
"01/02/2015","1,752.77","1,757.15","1,757.96","1,741.45","63.58M","-0.48%"
"12/31/2014","1,761.25","1,759.76","1,768.85","1,755.93","140.84M","-0.32%"
"12/30/2014","1,766.83","1,765.80","1,770.52","1,753.95","120.58M","-0.09%"
"12/29/2014","1,768.41","1,757.65","1,770.06","1,753.97","77.02M","0.23%"
"12/26/2014","1,764.44","1,747.25","1,765.61","1,747.20","56.94M","0.84%"
