"Date","Price","Open","High","Low","Vol.","Change %"
"03/16/2022","7,026.45","7,004.57","7,026.45","6,957.46","143.22K","0.09%"
"03/15/2022","7,019.92","6,820.78","7,019.92","6,638.40","172.55K","2.98%"
"03/14/2022","6,816.95","7,076.79","7,076.79","6,797.09","171.86K","-4.15%"
"03/11/2022","7,112.19","7,084.78","7,112.19","7,044.84","118.95K","-0.18%"
"03/10/2022","7,124.80","7,094.78","7,125.40","7,043.45","129.81K","1.93%"
"03/09/2022","6,989.88","6,967.54","7,095.12","6,967.54","156.45K","0.17%"
"03/08/2022","6,977.73","7,167.95","7,176.19","6,977.73","231.68K","-4.26%"
"03/07/2022","7,288.07","7,304.76","7,304.76","7,158.33","158.55K","-0.73%"
"03/04/2022","7,342.01","7,369.80","7,375.28","7,320.44","87.24K","-0.62%"
"03/03/2022","7,388.09","7,319.88","7,388.09","7,310.24","108.95K","1.15%"
"03/02/2022","7,304.02","7,375.62","7,379.13","7,286.26","103.96K","-1.36%"
"03/01/2022","7,404.61","7,322.38","7,404.61","7,317.44","126.10K","1.28%"
"02/28/2022","7,311.01","7,175.82","7,326.07","7,175.82","227.99K","1.37%"
"02/24/2022","7,212.23","7,355.87","7,383.90","7,179.63","219.40K","-2.06%"
"02/23/2022","7,364.21","7,414.99","7,414.99","7,347.44","135.26K","-1.03%"
"02/22/2022","7,440.91","7,341.35","7,440.91","7,289.65","139.83K","0.93%"
"02/21/2022","7,372.25","7,330.44","7,372.25","7,257.43","141.77K","-0.63%"
"02/18/2022","7,418.79","7,419.58","7,425.44","7,368.67","187.38K","-0.27%"
"02/17/2022","7,438.93","7,455.09","7,464.19","7,423.95","167.25K","-0.19%"
"02/16/2022","7,452.82","7,324.88","7,452.82","7,324.88","214.47K","1.95%"
"02/15/2022","7,309.94","7,338.28","7,372.65","7,292.95","218.84K","-0.70%"
"02/14/2022","7,361.15","7,276.63","7,361.15","7,276.63","179.50K","1.25%"
"02/11/2022","7,270.36","7,446.21","7,446.21","7,270.36","425.91K","-2.18%"
"02/10/2022","7,432.62","7,508.73","7,538.78","7,427.44","173.81K","-0.93%"
"02/09/2022","7,502.48","7,475.21","7,552.20","7,475.21","158.87K","0.59%"
"02/08/2022","7,458.23","7,400.90","7,473.71","7,400.90","98.08K","1.06%"
"02/07/2022","7,380.30","7,469.29","7,474.53","7,378.70","166.46K","-1.02%"
"02/04/2022","7,456.35","7,407.97","7,470.13","7,394.44","129.61K","1.00%"
"02/03/2022","7,382.77","7,460.59","7,460.59","7,382.77","101.90K","-1.02%"
"02/02/2022","7,458.99","7,380.14","7,517.50","7,380.14","127.06K","1.32%"
"01/31/2022","7,361.65","7,279.05","7,369.94","7,279.05","113.97K","1.51%"
"01/28/2022","7,251.97","7,266.96","7,315.31","7,251.97","132.46K","-0.30%"
"01/27/2022","7,273.52","7,243.69","7,275.28","7,237.80","79.20K","0.27%"
"01/26/2022","7,253.61","7,283.15","7,283.15","7,210.21","107.96K","-0.47%"
"01/25/2022","7,288.21","7,262.63","7,288.21","7,242.08","83.43K","0.49%"
"01/24/2022","7,252.64","7,256.40","7,256.85","7,215.27","76.90K","-0.56%"
"01/21/2022","7,293.52","7,225.22","7,293.52","7,204.27","77.95K","0.75%"
"01/20/2022","7,239.28","7,258.17","7,281.56","7,218.68","181.97K","-0.31%"
"01/19/2022","7,261.54","7,304.62","7,304.62","7,242.28","101.47K","-1.12%"
"01/18/2022","7,343.96","7,246.35","7,343.96","7,244.84","69.95K","1.66%"
"01/17/2022","7,223.83","7,266.41","7,280.11","7,223.83","72.86K","-0.52%"
"01/14/2022","7,261.34","7,281.45","7,293.44","7,261.34","89.30K","-0.64%"
"01/13/2022","7,307.75","7,217.38","7,317.09","7,217.38","129.16K","1.28%"
"01/12/2022","7,215.13","7,142.53","7,215.13","7,134.00","123.14K","1.83%"
"01/11/2022","7,085.69","7,114.87","7,160.80","7,067.98","111.35K","-0.77%"
"01/10/2022","7,140.67","6,990.07","7,156.84","6,966.85","123.36K","1.85%"
"01/07/2022","7,011.11","7,074.99","7,077.25","6,978.08","152.30K","-1.05%"
"01/06/2022","7,085.52","7,037.99","7,085.52","7,008.07","114.94K","-0.08%"
"01/05/2022","7,091.40","7,069.17","7,131.00","6,999.17","167.23K","0.71%"
"01/03/2022","7,041.27","7,101.64","7,101.64","7,041.27","86.33K","-1.14%"
"12/31/2021","7,122.63","7,274.69","7,274.69","7,119.44","108.19K","-2.89%"
"12/29/2021","7,334.56","7,277.08","7,334.56","7,237.01","161.40K","0.66%"
"12/28/2021","7,286.50","7,239.78","7,288.58","7,239.78","90.76K","0.44%"
"12/27/2021","7,254.80","7,184.88","7,254.80","7,166.93","53.09K","1.02%"
"12/24/2021","7,181.86","7,257.72","7,257.72","7,181.86","44.99K","-0.91%"
"12/23/2021","7,248.05","7,143.67","7,248.05","7,143.67","131.78K","1.81%"
"12/22/2021","7,119.19","7,178.54","7,201.12","7,100.07","105.02K","-0.67%"
"12/21/2021","7,167.06","7,226.00","7,234.90","7,167.06","197.43K","-0.97%"
"12/20/2021","7,237.61","7,236.12","7,239.85","7,179.41","83.93K","-0.82%"
"12/17/2021","7,297.66","7,195.44","7,297.66","7,188.71","130.68K","0.89%"
"12/16/2021","7,233.26","7,132.58","7,233.26","7,132.58","144.34K","1.41%"
"12/15/2021","7,132.58","7,234.97","7,263.27","7,096.15","225.46K","-1.51%"
"12/14/2021","7,241.99","7,252.01","7,252.01","7,158.65","115.88K","0.62%"
"12/13/2021","7,197.61","7,192.80","7,226.82","7,165.25","115.55K","0.08%"
"12/10/2021","7,192.17","7,231.24","7,231.24","7,180.36","100.47K","-0.59%"
