Date,Open,High,Low,Close,Adj Close,Volume
2013-03-08,2509.350098,2550.270020,2509.350098,2548.840088,2548.840088,5098200
2013-03-11,2549.270020,2550.360107,2513.780029,2526.520020,2526.520020,3917400
2013-03-12,2526.520020,2539.169922,2509.139893,2509.139893,2509.139893,4371400
2013-03-13,2509.350098,2510.120117,2480.580078,2493.899902,2493.899902,4945200
2013-03-14,2493.409912,2515.600098,2492.840088,2512.699951,2512.699951,5314600
2013-03-15,2512.989990,2518.750000,2494.010010,2496.469971,2496.469971,18565800
2013-03-18,2495.860107,2495.860107,2427.040039,2470.820068,2470.820068,4832800
2013-03-19,2470.840088,2471.459961,2441.179932,2443.659912,2443.659912,5670200
2013-03-20,2444.280029,2478.370117,2444.280029,2465.830078,2465.830078,4473400
2013-03-21,2465.830078,2466.610107,2439.739990,2452.360107,2452.360107,6686800
2013-03-22,2452.189941,2453.360107,2420.290039,2421.679932,2421.679932,4999600
2013-03-25,2422.280029,2450.189941,2373.790039,2379.689941,2379.689941,5948600
2013-03-26,2380.659912,2386.189941,2351.699951,2376.340088,2376.340088,5137000
2013-03-27,2376.389893,2388.639893,2340.360107,2357.949951,2357.949951,7323600
2013-03-28,2357.580078,2368.739990,2346.139893,2352.010010,2352.010010,10190200
2013-04-02,2352.899902,2382.550049,2352.739990,2382.550049,2382.550049,7390400
2013-04-03,2383.270020,2385.870117,2362.040039,2373.750000,2373.750000,4380400
2013-04-04,2373.080078,2383.770020,2355.030029,2355.030029,2355.030029,5434400
2013-04-05,2355.010010,2369.659912,2317.149902,2326.909912,2326.909912,5939800
2013-04-08,2326.469971,2347.360107,2326.060059,2336.439941,2336.439941,3841400
2013-04-09,2337.189941,2383.280029,2337.189941,2380.239990,2380.239990,4694000
2013-04-10,2380.239990,2445.659912,2379.419922,2440.439941,2440.439941,6312600
2013-04-11,2440.689941,2470.300049,2436.179932,2469.629883,2469.629883,4870400
2013-04-12,2469.379883,2469.389893,2428.510010,2437.409912,2437.409912,4513000
2013-04-15,2436.620117,2439.949951,2377.389893,2380.500000,2380.500000,4869800
2013-04-16,2380.370117,2389.699951,2365.489990,2371.659912,2371.659912,4886400
2013-04-17,2371.479980,2389.770020,2335.850098,2343.110107,2343.110107,4414400
2013-04-18,2342.810059,2355.010010,2319.929932,2325.820068,2325.820068,3917800
2013-04-19,2325.520020,2345.179932,2321.620117,2343.699951,2343.699951,3824000
2013-04-22,2343.860107,2372.889893,2342.750000,2352.580078,2352.580078,3745600
2013-04-23,2352.530029,2396.250000,2350.939941,2392.090088,2392.090088,4347200
2013-04-24,2393.169922,2413.030029,2388.389893,2413.030029,2413.030029,4156200
2013-04-25,2412.590088,2438.020020,2403.870117,2438.020020,2438.020020,3831400
2013-04-26,2438.370117,2438.899902,2395.330078,2404.800049,2404.800049,3439000
2013-04-29,2403.770020,2420.080078,2403.489990,2420.080078,2420.080078,2835800
2013-04-30,2419.989990,2433.179932,2404.429932,2414.250000,2414.250000,5310200
2013-05-02,2411.500000,2411.939941,2338.159912,2362.780029,2362.780029,6586800
2013-05-03,2361.689941,2399.629883,2356.479980,2399.219971,2399.219971,4346200
2013-05-06,2398.639893,2416.350098,2398.340088,2416.350098,2416.350098,2907600
2013-05-07,2414.879883,2428.439941,2414.879883,2421.709961,2421.709961,4501200
2013-05-08,2421.129883,2439.320068,2410.649902,2410.780029,2410.780029,5756000
2013-05-10,2412.500000,2453.459961,2405.600098,2444.580078,2444.580078,5791600
2013-05-13,2444.709961,2449.969971,2437.129883,2447.199951,2447.199951,3874600
2013-05-14,2447.449951,2490.570068,2446.590088,2489.669922,2489.669922,5408800
2013-05-15,2489.969971,2496.560059,2475.209961,2494.919922,2494.919922,4719000
2013-05-16,2495.000000,2497.739990,2472.139893,2484.770020,2484.770020,4646800
2013-05-17,2485.070068,2500.610107,2472.070068,2499.830078,2499.830078,4011200
2013-05-21,2499.439941,2521.120117,2481.250000,2521.120117,2521.120117,5456800
2013-05-22,2520.649902,2522.540039,2482.669922,2494.870117,2494.870117,6622400
2013-05-23,2494.449951,2494.449951,2422.860107,2448.169922,2448.169922,5633400
2013-05-24,2448.449951,2465.429932,2435.790039,2447.919922,2447.919922,3711400
2013-05-27,2447.820068,2459.959961,2441.010010,2456.560059,2456.560059,1847000
2013-05-28,2457.100098,2481.520020,2455.639893,2473.129883,2473.129883,4926000
2013-05-29,2472.959961,2474.350098,2445.969971,2450.610107,2450.610107,4040600
2013-05-31,2451.189941,2460.429932,2416.689941,2416.689941,2416.689941,9706000
2013-06-03,2416.129883,2421.870117,2393.229980,2410.810059,2410.810059,4565000
2013-06-04,2410.689941,2423.159912,2407.530029,2411.649902,2411.649902,3768000
2013-06-05,2411.469971,2428.070068,2395.939941,2408.139893,2408.139893,4998200
2013-06-06,2408.179932,2419.600098,2360.989990,2360.989990,2360.989990,5075000
2013-06-07,2361.439941,2416.310059,2361.439941,2409.060059,2409.060059,5086000
2013-06-10,2409.159912,2422.179932,2393.169922,2401.070068,2401.070068,3118200
2013-06-11,2400.919922,2403.219971,2370.229980,2376.739990,2376.739990,5385600
2013-06-12,2373.389893,2374.520020,2348.540039,2355.510010,2355.510010,3664400
2013-06-13,2354.370117,2354.389893,2325.159912,2350.229980,2350.229980,5369200
2013-06-14,2350.270020,2381.239990,2350.270020,2369.760010,2369.760010,3542200
2013-06-17,2369.310059,2384.050049,2367.040039,2371.179932,2371.179932,3466400
2013-06-18,2371.179932,2389.620117,2369.959961,2383.110107,2383.110107,3313600
2013-06-19,2382.770020,2395.739990,2373.179932,2381.179932,2381.179932,3682600
2013-06-20,2380.820068,2380.909912,2318.179932,2320.340088,2320.340088,5401200
2013-06-21,2320.340088,2334.370117,2277.500000,2277.500000,2277.500000,9944000
2013-06-24,2278.129883,2278.389893,2170.860107,2170.860107,2170.860107,11058400
2013-06-25,2170.969971,2223.800049,2170.870117,2190.040039,2190.040039,7013000
2013-06-26,2191.250000,2233.050049,2191.250000,2227.520020,2227.520020,5516800
2013-06-27,2227.520020,2249.090088,2224.399902,2243.830078,2243.830078,5866000
2013-06-28,2244.439941,2264.810059,2217.979980,2223.979980,2223.979980,5810600
2013-07-01,2224.110107,2254.679932,2219.939941,2253.820068,2253.820068,5101800
2013-07-02,2254.060059,2260.479980,2231.070068,2251.659912,2251.659912,5423000
2013-07-03,2251.540039,2252.340088,2197.439941,2210.209961,2210.209961,5151200
2013-07-04,2210.439941,2245.330078,2210.179932,2245.330078,2245.330078,4416800
2013-07-05,2245.189941,2266.500000,2239.000000,2247.520020,2247.520020,4055800
2013-07-08,2247.689941,2276.139893,2242.090088,2266.909912,2266.909912,4806200
2013-07-09,2267.050049,2289.679932,2249.629883,2262.909912,2262.909912,4932600
2013-07-10,2262.810059,2263.250000,2213.149902,2236.199951,2236.199951,6082400
2013-07-11,2235.739990,2282.389893,2235.739990,2280.760010,2280.760010,6636600
2013-07-12,2281.000000,2315.889893,2281.000000,2302.540039,2302.540039,3909400
2013-07-15,2304.189941,2331.610107,2304.020020,2312.550049,2312.550049,3195800
2013-07-16,2312.449951,2314.360107,2286.949951,2290.360107,2290.360107,3214200
2013-07-17,2290.300049,2304.469971,2272.169922,2303.679932,2303.679932,2986400
2013-07-18,2302.649902,2329.139893,2297.590088,2325.530029,2325.530029,3179200
2013-07-19,2325.570068,2327.209961,2300.570068,2300.570068,2300.570068,3371400
2013-07-22,2300.570068,2310.889893,2294.489990,2298.239990,2298.239990,3001400
2013-07-23,2298.209961,2308.959961,2294.719971,2298.159912,2298.159912,3570000
2013-07-24,2297.179932,2330.060059,2292.780029,2328.659912,2328.659912,4511400
2013-07-25,2328.820068,2334.850098,2303.979980,2324.600098,2324.600098,3751200
2013-07-26,2324.040039,2344.840088,2323.590088,2340.479980,2340.479980,4210800
2013-07-29,2340.530029,2355.560059,2339.989990,2354.070068,2354.070068,3574400
2013-07-30,2354.120117,2354.830078,2329.149902,2334.889893,2334.889893,3648400
2013-07-31,2335.179932,2349.580078,2330.820068,2337.739990,2337.739990,4080600
2013-08-01,2337.830078,2409.449951,2336.929932,2409.449951,2409.449951,4259400
2013-08-02,2411.429932,2419.439941,2398.860107,2416.850098,2416.850098,3503300
2013-08-05,2418.629883,2422.179932,2402.729980,2420.840088,2420.840088,3723100
2013-08-06,2422.770020,2431.159912,2405.179932,2414.370117,2414.370117,3998000
2013-08-07,2413.250000,2413.250000,2385.560059,2410.129883,2410.129883,4690200
2013-08-08,2410.080078,2451.360107,2408.709961,2451.340088,2451.340088,4631300
2013-08-09,2451.850098,2476.709961,2441.909912,2472.429932,2472.429932,6369500
2013-08-12,2472.000000,2481.899902,2452.629883,2481.679932,2481.679932,3416900
2013-08-13,2482.850098,2497.919922,2481.590088,2492.929932,2492.929932,4252900
2013-08-14,2494.459961,2509.719971,2480.820068,2507.139893,2507.139893,4405300
2013-08-16,2509.280029,2535.050049,2496.790039,2535.050049,2535.050049,5162800
2013-08-19,2536.989990,2537.110107,2494.879883,2497.929932,2497.929932,3974900
2013-08-20,2497.590088,2498.290039,2449.770020,2464.649902,2464.649902,4994900
2013-08-21,2465.719971,2475.280029,2453.659912,2456.959961,2456.959961,3650500
2013-08-22,2457.010010,2495.560059,2449.570068,2487.060059,2487.060059,5306200
2013-08-23,2488.790039,2513.550049,2479.729980,2510.570068,2510.570068,3901400
2013-08-26,2511.739990,2511.739990,2484.530029,2499.370117,2499.370117,2454900
2013-08-27,2499.419922,2499.750000,2445.030029,2445.370117,2445.370117,6564400
2013-08-28,2445.310059,2453.870117,2416.909912,2450.889893,2450.889893,6027600
2013-08-29,2451.550049,2465.860107,2447.179932,2458.389893,2458.389893,3335000
2013-08-30,2458.340088,2458.909912,2428.929932,2428.929932,2428.929932,5009400
2013-09-02,2431.979980,2462.020020,2431.979980,2453.229980,2453.229980,2484600
2013-09-03,2455.070068,2470.939941,2451.939941,2460.570068,2460.570068,3845400
2013-09-04,2460.760010,2481.600098,2444.830078,2481.350098,2481.350098,5046100
2013-09-05,2481.370117,2503.149902,2475.780029,2503.149902,2503.149902,5187200
2013-09-06,2503.129883,2503.169922,2475.360107,2497.229980,2497.229980,4742200
2013-09-09,2496.070068,2506.909912,2490.540039,2506.510010,2506.510010,3628000
2013-09-10,2507.540039,2538.939941,2507.540039,2532.929932,2532.929932,5303600
2013-09-11,2533.020020,2549.110107,2529.639893,2543.919922,2543.919922,6050500
2013-09-12,2543.929932,2543.929932,2500.060059,2508.590088,2508.590088,5524600
2013-09-13,2508.699951,2511.060059,2468.580078,2486.469971,2486.469971,5017400
2013-09-16,2486.629883,2516.780029,2486.629883,2514.550049,2514.550049,7210600
2013-09-17,2514.679932,2517.800049,2494.489990,2498.850098,2498.850098,4821400
2013-09-18,2499.520020,2511.229980,2478.080078,2506.209961,2506.209961,4849100
2013-09-19,2506.419922,2532.219971,2503.129883,2515.610107,2515.610107,6277200
2013-09-20,2513.620117,2519.949951,2495.550049,2503.770020,2503.770020,14193900
2013-09-23,2505.469971,2507.229980,2486.590088,2490.250000,2490.250000,3858100
2013-09-24,2490.260010,2514.239990,2489.229980,2512.199951,2512.199951,4025200
2013-09-25,2513.830078,2526.179932,2507.120117,2525.739990,2525.739990,4446400
2013-09-26,2525.500000,2538.919922,2522.209961,2531.550049,2531.550049,7409200
2013-09-27,2532.530029,2548.719971,2532.530029,2548.719971,2548.719971,5109500
2013-09-30,2548.590088,2548.590088,2516.530029,2528.449951,2528.449951,4717000
2013-10-01,2528.699951,2550.429932,2524.360107,2550.429932,2550.429932,4971600
2013-10-02,2550.219971,2551.729980,2529.929932,2541.949951,2541.949951,4954600
2013-10-03,2541.800049,2552.260010,2531.909912,2541.560059,2541.560059,4468900
2013-10-04,2543.129883,2543.129883,2508.860107,2527.939941,2527.939941,5715500
2013-10-07,2527.830078,2527.830078,2494.840088,2501.679932,2501.679932,3823400
2013-10-08,2502.189941,2504.590088,2476.959961,2477.360107,2477.360107,3934300
2013-10-09,2477.780029,2478.250000,2452.290039,2463.570068,2463.570068,4910600
2013-10-10,2463.719971,2514.120117,2463.010010,2514.120117,2514.120117,3964000
2013-10-11,2514.350098,2524.030029,2504.179932,2511.770020,2511.770020,3890000
2013-10-14,2511.290039,2522.290039,2499.340088,2519.510010,2519.510010,3842800
2013-10-15,2519.449951,2547.669922,2516.669922,2547.669922,2547.669922,6957500
2013-10-16,2547.889893,2548.639893,2532.229980,2546.060059,2546.060059,5456000
2013-10-17,2546.129883,2555.830078,2536.649902,2547.750000,2547.750000,5524600
2013-10-18,2550.679932,2572.860107,2539.280029,2572.860107,2572.860107,7450700
2013-10-21,2574.429932,2580.699951,2565.969971,2574.179932,2574.179932,4838800
2013-10-22,2571.979980,2574.030029,2539.600098,2565.780029,2565.780029,5984000
2013-10-23,2562.429932,2562.719971,2543.050049,2551.939941,2551.939941,3504100
2013-10-24,2555.070068,2557.969971,2540.209961,2550.379883,2550.379883,3509600
2013-10-25,2550.020020,2550.260010,2536.760010,2541.370117,2541.370117,3069700
2013-10-28,2541.300049,2558.219971,2531.199951,2537.800049,2537.800049,2575600
2013-10-29,2537.830078,2566.709961,2529.239990,2566.709961,2566.709961,4430700
2013-10-30,2566.739990,2611.679932,2566.739990,2611.270020,2611.270020,5694900
2013-10-31,2610.939941,2618.929932,2599.330078,2602.919922,2602.919922,4991400
2013-11-04,2602.709961,2656.770020,2602.709961,2656.659912,2656.659912,5728100
2013-11-05,2656.689941,2675.489990,2632.459961,2642.669922,2642.669922,5701400
2013-11-06,2643.530029,2668.010010,2641.949951,2665.659912,2665.659912,4842200
2013-11-07,2662.100098,2676.800049,2648.620117,2659.909912,2659.909912,5848500
2013-11-08,2660.719971,2660.750000,2621.300049,2633.860107,2633.860107,5244700
2013-11-11,2633.750000,2648.899902,2629.000000,2646.969971,2646.969971,3896600
2013-11-12,2647.090088,2647.090088,2630.149902,2636.570068,2636.570068,3958100
2013-11-13,2637.020020,2637.020020,2594.830078,2617.979980,2617.979980,5330300
2013-11-14,2618.389893,2625.790039,2597.229980,2607.810059,2607.810059,4128300
2013-11-15,2608.120117,2616.479980,2595.929932,2616.479980,2616.479980,5580600
2013-11-18,2616.050049,2636.780029,2612.770020,2632.979980,2632.979980,4651100
2013-11-19,2632.979980,2638.100098,2618.590088,2621.469971,2621.469971,3660600
2013-11-20,2621.979980,2623.090088,2600.360107,2607.340088,2607.340088,4436200
2013-11-21,2607.489990,2631.290039,2601.320068,2629.510010,2629.510010,3995800
2013-11-22,2627.129883,2639.169922,2622.780029,2635.320068,2635.320068,4485200
2013-11-25,2638.620117,2656.760010,2637.340088,2647.370117,2647.370117,4616100
2013-11-26,2648.889893,2652.050049,2633.389893,2646.050049,2646.050049,11627900
2013-11-27,2644.629883,2656.620117,2639.370117,2656.620117,2656.620117,3936800
2013-11-28,2657.280029,2660.080078,2645.750000,2652.649902,2652.649902,2932300
2013-11-29,2653.159912,2653.159912,2637.739990,2645.669922,2645.669922,4538200
2013-12-02,2646.739990,2646.739990,2624.370117,2630.379883,2630.379883,4064400
2013-12-03,2633.229980,2635.139893,2580.070068,2580.080078,2580.080078,5937300
2013-12-04,2582.669922,2582.669922,2528.500000,2540.620117,2540.620117,6078500
2013-12-05,2538.439941,2538.830078,2505.209961,2510.899902,2510.899902,5835700
2013-12-06,2512.780029,2515.409912,2500.949951,2509.560059,2509.560059,4143900
2013-12-09,2512.100098,2527.419922,2512.100098,2527.419922,2527.419922,3951800
2013-12-10,2528.489990,2541.090088,2519.260010,2533.590088,2533.590088,4379000
2013-12-11,2533.379883,2536.270020,2507.280029,2507.280029,2507.280029,3751400
2013-12-12,2507.280029,2507.469971,2479.050049,2484.800049,2484.800049,4387400
2013-12-13,2486.070068,2489.860107,2460.719971,2462.159912,2462.159912,4478100
2013-12-16,2458.750000,2475.659912,2448.090088,2471.189941,2471.189941,5914300
2013-12-17,2471.219971,2478.209961,2442.120117,2447.479980,2447.479980,5452200
2013-12-18,2447.320068,2485.550049,2447.320068,2479.590088,2479.590088,4593600
2013-12-19,2479.899902,2513.320068,2479.899902,2487.320068,2487.320068,3701200
2013-12-20,2484.280029,2508.949951,2480.239990,2500.750000,2500.750000,12362300
2013-12-23,2500.580078,2529.580078,2498.270020,2529.260010,2529.260010,2892700
2013-12-27,2531.919922,2558.060059,2531.919922,2550.429932,2550.429932,2639100
2013-12-30,2553.610107,2563.389893,2542.300049,2546.540039,2546.540039,3081900
2014-01-02,2548.739990,2566.040039,2533.770020,2533.770020,2533.770020,3522200
2014-01-03,2533.909912,2563.949951,2527.610107,2553.379883,2553.379883,3541100
2014-01-07,2552.560059,2631.050049,2552.560059,2630.090088,2630.090088,6811000
2014-01-08,2630.389893,2672.739990,2630.389893,2669.310059,2669.310059,7357400
2014-01-09,2670.330078,2682.110107,2649.479980,2673.260010,2673.260010,7609700
2014-01-10,2672.629883,2687.530029,2670.310059,2678.040039,2678.040039,4729800
2014-01-13,2678.040039,2699.860107,2671.899902,2692.270020,2692.270020,5335500
2014-01-14,2692.530029,2692.659912,2665.979980,2686.000000,2686.000000,5821000
2014-01-15,2685.379883,2729.070068,2685.379883,2729.070068,2729.070068,8010400
2014-01-16,2729.199951,2730.449951,2703.810059,2713.040039,2713.040039,8316400
2014-01-17,2713.209961,2723.310059,2701.679932,2721.760010,2721.760010,6079800
2014-01-20,2722.020020,2723.530029,2696.080078,2704.919922,2704.919922,4292700
2014-01-21,2704.820068,2707.530029,2690.889893,2696.149902,2696.149902,3812200
2014-01-22,2696.110107,2710.929932,2685.659912,2707.209961,2707.209961,6428900
2014-01-23,2707.050049,2720.429932,2678.550049,2680.260010,2680.260010,13589900
2014-01-24,2680.110107,2685.669922,2625.620117,2626.610107,2626.610107,9183800
2014-01-27,2629.020020,2629.379883,2588.820068,2604.889893,2604.889893,6616100
2014-01-28,2605.370117,2645.739990,2605.370117,2645.739990,2645.739990,5132000
2014-01-29,2646.239990,2692.639893,2593.760010,2599.780029,2599.780029,7488800
2014-01-30,2599.340088,2601.199951,2578.149902,2582.010010,2582.010010,7790400
2014-01-31,2583.739990,2595.510010,2543.449951,2559.739990,2559.739990,7523400
2014-02-03,2561.860107,2574.149902,2525.919922,2525.919922,2525.919922,5101100
2014-02-04,2525.959961,2528.159912,2505.679932,2520.239990,2520.239990,7358600
2014-02-05,2521.820068,2547.739990,2521.820068,2542.300049,2542.300049,4956100
2014-02-06,2544.370117,2570.489990,2540.969971,2566.110107,2566.110107,5559600
2014-02-07,2566.300049,2594.389893,2566.300049,2594.389893,2594.389893,5327800
2014-02-10,2595.810059,2605.000000,2586.780029,2590.770020,2590.770020,4471000
2014-02-11,2593.040039,2641.600098,2593.040039,2641.580078,2641.580078,6380400
2014-02-12,2641.340088,2655.209961,2632.330078,2655.060059,2655.060059,5453800
2014-02-13,2657.270020,2658.909912,2609.669922,2612.850098,2612.850098,8664000
2014-02-14,2613.860107,2640.449951,2613.239990,2640.449951,2640.449951,5814900
2014-02-17,2642.229980,2656.659912,2641.250000,2654.750000,2654.750000,4196500
2014-02-18,2656.469971,2663.189941,2648.239990,2660.179932,2660.179932,5189600
2014-02-19,2660.129883,2660.129883,2622.909912,2637.820068,2637.820068,5603500
2014-02-20,2637.820068,2639.429932,2607.820068,2639.399902,2639.399902,5917100
2014-02-21,2639.469971,2664.060059,2639.469971,2663.270020,2663.270020,5054300
2014-02-24,2662.949951,2678.010010,2649.649902,2678.010010,2678.010010,4481700
2014-02-25,2678.350098,2683.909912,2666.300049,2683.129883,2683.129883,4840600
2014-02-26,2683.870117,2692.169922,2670.610107,2676.979980,2676.979980,5442900
2014-02-27,2674.760010,2675.669922,2624.020020,2642.750000,2642.750000,6927000
2014-02-28,2644.709961,2647.820068,2566.100098,2587.860107,2587.860107,11546600
2014-03-03,2587.489990,2587.489990,2483.629883,2494.379883,2494.379883,12376500
2014-03-04,2497.229980,2555.840088,2497.229980,2548.209961,2548.209961,6999400
2014-03-05,2548.489990,2553.659912,2537.629883,2545.709961,2545.709961,4773700
2014-03-06,2545.469971,2581.530029,2545.469971,2577.270020,2577.270020,6044600
2014-03-07,2576.860107,2578.889893,2539.629883,2542.370117,2542.370117,5089700
2014-03-10,2540.570068,2540.570068,2509.199951,2509.199951,2509.199951,4776400
2014-03-11,2508.969971,2526.830078,2489.360107,2489.360107,2489.360107,5022100
2014-03-12,2488.199951,2494.500000,2439.320068,2452.010010,2452.010010,7888400
2014-03-13,2451.739990,2465.350098,2407.780029,2407.780029,2407.780029,5699700
2014-03-14,2407.689941,2407.689941,2370.969971,2386.959961,2386.959961,8292700
2014-03-17,2387.060059,2439.729980,2387.060059,2434.070068,2434.070068,5262500
2014-03-18,2435.479980,2493.989990,2432.110107,2476.699951,2476.699951,5775500
2014-03-19,2477.270020,2506.209961,2477.270020,2483.689941,2483.689941,5014300
2014-03-20,2483.709961,2483.709961,2452.699951,2471.370117,2471.370117,5556700
2014-03-21,2475.790039,2490.179932,2459.629883,2474.500000,2474.500000,18306300
2014-03-24,2473.669922,2479.840088,2429.870117,2434.340088,2434.340088,5864400
2014-03-25,2437.159912,2457.560059,2431.899902,2453.110107,2453.110107,5310300
2014-03-26,2453.110107,2488.739990,2453.110107,2483.459961,2483.459961,4913800
2014-03-27,2483.000000,2492.439941,2448.719971,2458.830078,2458.830078,5520200
2014-03-28,2458.830078,2484.379883,2458.830078,2481.840088,2481.840088,4292700
2014-03-31,2481.540039,2524.080078,2481.540039,2523.820068,2523.820068,5533100
2014-04-01,2524.030029,2562.659912,2523.060059,2555.030029,2555.030029,5418500
2014-04-02,2556.439941,2571.439941,2553.479980,2556.330078,2556.330078,3972100
2014-04-03,2555.389893,2573.399902,2545.899902,2570.709961,2570.709961,3653300
2014-04-04,2571.320068,2585.030029,2568.080078,2581.469971,2581.469971,3499800
2014-04-07,2581.149902,2581.149902,2526.370117,2530.250000,2530.250000,4412500
2014-04-08,2529.790039,2538.300049,2478.500000,2499.340088,2499.340088,4717600
2014-04-09,2499.370117,2539.310059,2495.889893,2534.919922,2534.919922,4982100
2014-04-10,2533.760010,2554.739990,2511.530029,2519.270020,2519.270020,5209200
2014-04-11,2519.419922,2519.780029,2480.840088,2497.939941,2497.939941,4142700
2014-04-14,2497.699951,2497.699951,2448.070068,2469.620117,2469.620117,5338000
2014-04-15,2469.820068,2481.050049,2434.600098,2440.399902,2440.399902,4606300
2014-04-16,2441.379883,2468.270020,2441.379883,2465.679932,2465.679932,4275800
2014-04-17,2466.100098,2476.260010,2456.620117,2475.699951,2475.699951,4386200
2014-04-22,2476.810059,2517.959961,2476.159912,2517.959961,2517.959961,5570400
2014-04-23,2518.040039,2530.020020,2512.020020,2522.100098,2522.100098,4818100
2014-04-24,2521.110107,2541.969971,2494.449951,2517.270020,2517.270020,9091700
2014-04-25,2515.649902,2515.649902,2476.310059,2477.719971,2477.719971,8023600
2014-04-28,2475.879883,2487.919922,2466.969971,2480.110107,2480.110107,11653400
2014-04-29,2481.060059,2526.989990,2481.060059,2526.989990,2526.989990,7443200
2014-04-30,2526.729980,2531.330078,2518.129883,2525.219971,2525.219971,6207400
2014-05-02,2526.060059,2529.649902,2513.350098,2527.510010,2527.510010,5891000
2014-05-05,2527.679932,2527.679932,2494.000000,2502.040039,2502.040039,3673500
2014-05-06,2500.600098,2512.280029,2472.209961,2480.290039,2480.290039,5742500
2014-05-07,2480.479980,2480.479980,2459.330078,2470.739990,2470.739990,6339800
2014-05-08,2469.840088,2498.149902,2469.840088,2488.899902,2488.899902,7067100
2014-05-09,2487.929932,2495.409912,2474.149902,2482.239990,2482.239990,4463500
2014-05-12,2482.360107,2497.379883,2479.389893,2492.679932,2492.679932,4122900
2014-05-13,2492.379883,2508.429932,2476.729980,2478.389893,2478.389893,6515000
2014-05-14,2480.040039,2489.360107,2468.379883,2468.510010,2468.510010,4503300
2014-05-15,2468.129883,2481.060059,2408.500000,2412.979980,2412.979980,8656800
