Date,Price,Open,High,Low,Vol.,Change %
9/2/17,"25,322.30","25,460.45","25,472.15","25,257.02",142.83M,-0.54%
9/3/17,"25,170.36","24,986.02","25,292.47","24,877.20",215.91M,0.74%
9/5/17,"26,756.21","26,418.33","26,772.21","26,411.03",539.21M,1.28%
9/6/17,"33,276.68","32,937.98","33,280.18","32,937.98",686.30M,1.03%
9/8/17,"38,144.02","37,999.56","38,186.79","37,961.43",328.65M,0.38%
9/10/17,"36,831.93","36,321.81","36,888.73","36,320.29",262.16M,1.41%
9/11/17,"37,051.54","37,138.97","37,156.28","36,932.48",175.75M,-0.24%
10/1/17,"26,346.24","26,580.22","26,628.85","26,338.81",279.34M,-0.88%
10/2/17,"25,340.02","25,322.30","25,350.03","25,204.41",201.73M,0.07%
10/3/17,"25,238.01","25,170.36","25,543.40","25,167.17",245.39M,0.27%
10/4/17,"25,626.37","25,746.52","25,749.87","25,575.33",191.83M,-0.47%
10/5/17,"27,546.68","26,756.21","27,722.48","26,707.37",584.12M,2.95%
10/7/17,"32,620.84","32,459.37","32,644.88","32,432.59",182.07M,0.50%
10/8/17,"38,102.85","38,144.02","38,185.32","37,944.91",362.67M,-0.11%
10/10/17,"36,776.60","36,831.93","36,846.77","36,747.68",353.19M,-0.15%
10/11/17,"37,120.28","37,051.54","37,121.51","36,963.86",175.27M,0.19%
11/1/17,"26,385.80","26,346.24","26,411.21","26,325.21",197.45M,0.15%
11/4/17,"25,478.06","25,626.37","25,637.96","25,468.88",402.67M,-0.58%
11/5/17,"28,423.70","27,546.68","28,608.94","27,546.68",801.07M,3.18%
11/7/17,"32,827.98","32,614.60","32,910.31","32,546.08",218.76M,0.63%
11/8/17,"38,198.60","38,102.85","38,227.10","38,102.85",353.64M,0.25%
11/9/17,"35,664.94","35,957.24","36,030.89","35,621.00",114.72M,-0.80%
11/10/17,"36,652.82","36,776.60","36,776.60","36,620.52",336.38M,-0.34%
11/12/17,"38,913.99","39,257.53","39,292.21","38,891.25",350.58M,-0.88%
12/1/17,"26,330.39","26,385.80","26,414.92","26,305.65",179.33M,-0.21%
12/4/17,"25,496.71","25,478.06","25,514.28","25,441.66",247.66M,0.07%
12/5/17,"28,192.46","28,423.70","28,873.44","28,190.38",1.06B,-0.81%
12/6/17,"33,236.70","33,276.68","33,445.99","32,962.16",501.08M,-0.12%
12/7/17,"32,981.63","32,827.98","32,981.63","32,812.72",270.86M,0.47%
12/9/17,"35,397.52","35,664.94","35,665.61","35,364.73",373.49M,-0.75%
12/10/17,"36,732.24","36,652.99","36,732.24","36,619.78",443.68M,0.22%
12/12/17,"38,924.63","38,913.99","39,104.09","38,836.25",462.67M,0.03%
1/2/18,"44,460.18","44,378.80","44,484.04","44,155.38",630.52M,0.26%
1/3/18,"42,843.38","43,330.54","43,366.21","42,628.49",371.25M,-1.12%
1/6/18,"36,816.29","38,104.54","38,148.45","36,677.07",516.81M,-3.38%
1/8/18,"36,612.83","37,017.78","37,023.18","36,573.19",240.02M,-1.09%
1/11/18,"32,006.65","32,458.05","32,477.99","32,006.65",,-1.42%
2/1/18,"38,264.79","38,243.19","38,268.82","37,646.88",248.48M,0.06%
2/2/18,"44,639.99","44,460.18","44,684.38","44,460.18",524.94M,0.40%
2/3/18,"42,876.23","42,843.38","42,934.03","42,705.63",403.13M,0.08%
2/5/18,"41,306.02","41,268.01","41,396.91","41,154.78",276.17M,0.09%
2/7/18,"37,946.92","38,278.55","38,322.94","37,946.92",244.46M,-0.87%
2/8/18,"36,688.91","36,612.83","36,708.03","36,510.88",225.81M,0.21%
2/10/18,"32,711.65","32,762.34","32,815.19","32,695.45",184.59M,-0.17%
2/11/18,"32,124.94","32,006.65","32,200.93","32,006.65",,0.37%
3/1/18,"38,187.28","38,264.79","38,579.51","38,187.28",580.71M,-0.20%
3/4/18,"40,855.64","41,504.51","41,615.41","40,795.66",364.76M,-1.56%
3/5/18,"41,107.81","41,306.02","41,307.05","40,944.36",320.39M,-0.48%
3/7/18,"37,605.12","37,946.92","37,946.92","37,601.79",254.77M,-0.90%
3/8/18,"36,499.67","36,688.91","36,750.29","36,478.10",266.20M,-0.52%
3/9/18,"34,837.50","34,848.55","34,860.32","33,849.14",131.53M,-0.03%
3/10/18,"32,454.03","32,711.65","32,728.72","32,434.67",136.70M,-0.79%
3/12/18,"30,798.76","30,874.17","30,895.40","30,732.76",,-0.24%
4/1/18,"38,676.12","38,187.28","38,848.31","38,182.94",825.13M,1.28%
4/4/18,"40,749.86","40,854.54","40,855.83","40,512.37",401.41M,-0.26%
4/5/18,"41,218.72","41,107.81","41,236.79","41,107.81",283.57M,0.27%
4/6/18,"36,947.10","36,816.29","36,950.98","36,676.15",314.33M,0.36%
4/7/18,"37,499.07","37,605.12","37,611.68","37,445.76",381.80M,-0.28%
4/9/18,"35,013.05","34,837.94","34,966.72","34,837.94",240.46M,0.50%
4/10/18,"32,423.57","32,454.03","32,526.70","32,395.25",151.14M,-0.09%
4/12/18,"31,007.25","30,798.76","31,025.33","30,792.47",,0.68%
5/1/18,"38,923.26","38,676.12","39,113.68","38,676.12",753.29M,0.64%
5/2/18,"44,261.72","44,639.99","44,663.91","44,046.48",426.87M,-0.85%
5/3/18,"43,513.93","42,876.23","44,062.47","42,876.23",251.87M,1.49%
5/4/18,"40,875.69","40,749.86","40,945.75","40,684.52",495.64M,0.31%
5/6/18,"37,854.92","36,947.10","37,854.92","36,947.10",339.65M,2.46%
5/7/18,"37,743.22","37,499.07","37,743.22","37,451.08",497.11M,0.65%
5/9/18,"34,414.37","34,933.68","34,963.29","34,146.21",200.27M,-1.71%
5/10/18,"32,383.15","32,423.57","32,424.98","32,332.30",166.65M,-0.12%
5/11/18,"32,048.18","32,130.02","32,182.93","32,033.91",,-0.24%
5/12/18,"31,151.68","31,007.25","31,180.32","30,925.25",,0.47%
6/2/18,"43,877.30","44,261.72","44,262.49","43,770.46",717.15M,-0.87%
