"Date","Price","Open","High","Low","Vol.","Change %"
"08/03/2017","1,965.29","1,965.56","1,976.36","1,961.38","","-0.01%"
"08/02/2017","1,965.48","1,940.95","1,966.97","1,940.77","","1.31%"
"08/01/2017","1,940.14","1,924.77","1,948.62","1,924.77","","1.07%"
"07/31/2017","1,919.53","1,917.34","1,930.27","1,904.56","","0.15%"
"07/28/2017","1,916.75","1,940.79","1,940.79","1,904.26","","-1.46%"
"07/27/2017","1,945.12","1,935.12","1,945.12","1,935.12","","0.62%"
"07/26/2017","1,933.10","1,928.13","1,938.56","1,923.90","","0.49%"
"07/25/2017","1,923.73","1,931.92","1,936.25","1,913.24","","-0.42%"
"07/24/2017","1,931.75","1,921.52","1,934.25","1,914.60","","0.34%"
"07/21/2017","1,925.13","1,946.19","1,946.19","1,921.00","","-1.10%"
"07/20/2017","1,946.51","1,952.10","1,959.33","1,941.38","","-0.28%"
"07/19/2017","1,951.89","1,929.67","1,951.89","1,925.70","","0.21%"
"07/18/2017","1,947.71","1,956.56","1,966.86","1,944.81","","-0.58%"
"07/17/2017","1,959.11","1,963.29","1,972.49","1,949.55","","-0.08%"
"07/14/2017","1,960.69","1,959.86","1,967.60","1,955.09","","0.04%"
"07/13/2017","1,959.91","1,951.66","1,963.37","1,946.61","","0.28%"
"07/12/2017","1,954.39","1,938.36","1,957.02","1,938.36","","0.86%"
"07/11/2017","1,937.64","1,927.34","1,938.11","1,919.19","","0.62%"
"07/10/2017","1,925.74","1,912.76","1,928.10","1,908.99","","0.69%"
"07/07/2017","1,912.48","1,906.72","1,914.29","1,897.87","","-0.56%"
"07/06/2017","1,923.22","1,920.59","1,929.43","1,911.96","","0.10%"
"07/05/2017","1,921.38","1,917.36","1,924.53","1,912.31","","0.21%"
"07/04/2017","1,917.40","1,902.64","1,919.23","1,899.17","","0.78%"
"07/03/2017","1,902.59","1,886.72","1,902.59","1,881.98","","1.23%"
"06/30/2017","1,879.50","1,879.16","1,895.98","1,877.57","","-0.08%"
"06/29/2017","1,881.04","1,896.12","1,902.80","1,877.13","","-0.58%"
"06/28/2017","1,891.98","1,877.04","1,893.65","1,864.88","","0.69%"
"06/27/2017","1,878.94","1,857.24","1,884.41","1,849.42","","1.00%"
"06/26/2017","1,860.39","1,870.33","1,880.11","1,857.03","","-0.38%"
"06/23/2017","1,867.46","1,859.63","1,876.36","1,850.22","","0.40%"
"06/22/2017","1,860.05","1,842.62","1,863.42","1,836.02","","0.50%"
"06/21/2017","1,850.81","1,858.24","1,861.03","1,844.06","","-0.38%"
"06/20/2017","1,857.96","1,850.38","1,870.56","1,846.70","","0.44%"
"06/19/2017","1,849.78","1,820.83","1,851.70","1,820.11","","1.47%"
"06/16/2017","1,822.91","1,818.87","1,833.70","1,811.45","","0.28%"
"06/15/2017","1,817.82","1,833.42","1,833.42","1,774.56","","-1.12%"
"06/14/2017","1,838.32","1,861.50","1,862.30","1,834.51","","-1.23%"
"06/13/2017","1,861.27","1,871.07","1,871.29","1,857.26","","-1.17%"
"06/09/2017","1,883.34","1,873.26","1,888.92","1,866.30","","0.49%"
"06/08/2017","1,874.21","1,869.49","1,874.45","1,851.63","","0.31%"
"06/07/2017","1,868.42","1,870.69","1,889.45","1,867.97","","-0.09%"
"06/06/2017","1,870.04","1,877.36","1,882.94","1,867.88","","-0.41%"
"06/05/2017","1,877.69","1,882.83","1,894.50","1,871.29","","-0.22%"
"06/02/2017","1,881.87","1,868.75","1,881.97","1,849.57","","0.65%"
"06/01/2017","1,869.66","1,900.89","1,904.82","1,862.60","","-1.62%"
"05/31/2017","1,900.38","1,934.03","1,936.65","1,893.39","","-1.68%"
"05/30/2017","1,932.91","1,938.06","1,939.74","1,927.28","","-0.40%"
"05/29/2017","1,940.77","1,934.66","1,945.82","1,931.45","","0.34%"
"05/26/2017","1,934.25","1,944.16","1,945.03","1,930.76","","-0.67%"
"05/25/2017","1,947.26","1,955.83","1,960.95","1,939.97","","-0.24%"
"05/24/2017","1,951.98","1,958.22","1,965.95","1,936.99","","-0.42%"
"05/23/2017","1,960.16","1,950.27","1,966.19","1,945.50","","0.49%"
"05/22/2017","1,950.51","1,966.66","1,966.66","1,941.78","","-0.61%"
"05/19/2017","1,962.40","1,969.73","1,977.03","1,954.32","","-0.27%"
"05/18/2017","1,967.66","1,989.05","1,996.85","1,961.20","","-1.34%"
"05/17/2017","1,994.35","1,989.02","1,999.56","1,982.97","","0.07%"
"05/16/2017","1,992.94","2,000.20","2,002.25","1,987.21","","-0.51%"
"05/15/2017","2,003.12","1,995.60","2,008.11","1,984.06","","0.43%"
"05/12/2017","1,994.58","2,003.92","2,004.03","1,983.83","","-0.40%"
"05/11/2017","2,002.54","2,028.26","2,028.58","1,991.81","","-1.27%"
"05/10/2017","2,028.21","2,012.84","2,028.21","2,005.40","","1.29%"
"05/05/2017","2,002.41","1,989.88","2,002.41","1,982.97","","0.18%"
"05/04/2017","1,998.87","1,994.16","2,015.61","1,989.44","","0.26%"
"05/03/2017","1,993.66","2,024.40","2,027.65","1,992.33","","-1.64%"
"05/02/2017","2,026.85","2,022.19","2,044.24","2,020.55","","0.50%"
"04/28/2017","2,016.71","2,021.74","2,031.06","2,011.02","","0.25%"
