"Date","Price","Open","High","Low","Vol.","Change %"
"05/13/2022","24.00","24.05","24.05","24.00","1.55M","-0.21%"
"05/12/2022","24.05","24.00","24.05","24.00","4.87M","0.21%"
"05/11/2022","24.00","24.10","24.00","24.00","5.31M","-0.41%"
"05/10/2022","24.10","24.10","24.10","24.05","5.49M","0.00%"
"05/09/2022","24.10","24.05","24.10","24.05","1.64M","0.21%"
"05/06/2022","24.05","24.00","24.05","24.00","2.12M","0.21%"
"05/05/2022","24.00","23.85","24.00","23.65","7.05M","0.63%"
"05/04/2022","23.85","24.05","24.05","23.85","9.69M","-0.83%"
"04/29/2022","24.05","24.00","24.30","24.00","12.10M","0.21%"
"04/28/2022","24.00","24.00","24.00","23.95","3.16M","0.00%"
"04/27/2022","24.00","24.00","24.00","23.90","1.40M","0.00%"
"04/26/2022","24.00","24.00","24.00","24.00","3.28M","0.00%"
"04/25/2022","24.00","24.00","24.00","23.95","4.13M","0.00%"
"04/22/2022","24.00","24.00","24.00","24.00","2.14M","0.00%"
"04/21/2022","24.00","24.00","24.00","23.90","4.73M","0.00%"
"04/20/2022","24.00","24.00","24.00","23.85","3.52M","0.00%"
"04/19/2022","24.00","24.00","24.00","23.65","7.94M","0.00%"
"04/14/2022","24.00","24.00","24.05","23.65","4.40M","0.00%"
"04/13/2022","24.00","24.00","24.00","23.30","7.63M","0.00%"
"04/12/2022","24.00","24.00","24.00","23.90","4.28M","0.00%"
"04/11/2022","24.00","24.00","24.00","24.00","1.81M","0.00%"
"04/08/2022","24.00","23.95","24.00","23.80","10.15M","0.21%"
"04/07/2022","23.95","23.40","24.00","23.40","9.28M","2.35%"
"04/06/2022","23.40","22.90","23.50","22.90","7.90M","-2.30%"
"04/05/2022","23.95","24.00","24.00","23.45","8.19M","-0.21%"
"04/04/2022","24.00","24.20","24.00","22.50","10.45M","-0.83%"
"04/01/2022","24.20","24.20","24.00","22.95","500.22K","0.00%"
"03/31/2022","24.20","24.00","24.30","24.00","7.39M","0.83%"
"03/30/2022","24.00","24.40","24.90","24.00","3.95M","-1.64%"
"03/29/2022","24.40","24.00","24.40","24.00","3.13M","1.67%"
"03/28/2022","24.00","23.50","24.00","23.80","3.98M","2.13%"
"03/25/2022","23.50","23.00","23.50","23.20","2.39M","2.17%"
"03/24/2022","23.00","23.45","23.00","21.60","3.99M","-1.92%"
